Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
epa.gov,epa.gov,https://www.epa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload;,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:29.614327Z,2018-04-28T06:21:31.358839Z,1.744512,6355120e-4aac-11e8-a235-4bc944fea6db,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]537541d29fbd4a4a867c434fe026e898,2018-04-28T06:21:29.623586Z,2018-04-28T06:21:31.354092Z,128,1.730506
epic.gov,epic.gov,https://www.epic.gov,True,False,,True,True,False,True,False,False,False,False,True,"max-age=31536000; includeSubDomains; preload, max-age=31536000; includeSubDomains; preload",31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:18:38.542146Z,2018-04-28T06:18:40.620637Z,2.078491,fd5db5e8-4aab-11e8-ab3e-c17d405c774d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]1cc6f3ec5d344f48a0666eb01071a327,2018-04-28T06:18:38.553466Z,2018-04-28T06:18:40.614043Z,128,2.060577
erdc.gov,erdc.gov,http://erdc.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:14:21.252607Z,2018-04-28T06:15:02.603936Z,41.351329,64028625-4aab-11e8-9b72-73245c96178d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]0ea7b5ce69474623b1fd3416e34f9f2d,2018-04-28T06:14:21.264119Z,2018-04-28T06:15:02.599923Z,128,41.335804
esa.gov,esa.gov,http://esa.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:13:28.70323Z,2018-04-28T06:13:34.924664Z,6.221434,44b007c2-4aab-11e8-b2fe-6d1fe81e87ce,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]2e37a870f3ef4cf48a1225fbb0aa6360,2018-04-28T06:13:28.711162Z,2018-04-28T06:13:34.914341Z,128,6.203179
esc.gov,esc.gov,https://esc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:00.500696Z,2018-04-28T06:21:03.133058Z,2.632362,51faef08-4aac-11e8-a1ac-b7a0bedefbe3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:21:00.493821Z,2018-04-28T06:21:03.108413Z,128,2.614592
eseclab.gov,eseclab.gov,http://eseclab.gov,True,True,,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:27:45.2865Z,2018-04-28T06:28:07.720871Z,22.434371,434038f5-4aad-11e8-97ef-b1c1016a6108,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:27:45.295656Z,2018-04-28T06:28:07.716577Z,128,22.420921
esrs.gov,esrs.gov,https://esrs.gov,True,False,,True,True,False,True,False,False,False,False,True,"max-age=63072000; includeSubdomains; preload, max-age=31536000; includeSubdomains; preload",63072000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:03.257114Z,2018-04-28T06:23:05.082047Z,1.824933,9b2602e3-4aac-11e8-b679-d5dea21225de,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:23:03.270346Z,2018-04-28T06:23:05.077003Z,128,1.806657
eta-find.gov,eta-find.gov,https://eta-find.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:25.182027Z,2018-04-28T06:20:28.457531Z,3.275504,3cf3f08d-4aac-11e8-afb0-85b8af461d7a,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:20:25.243064Z,2018-04-28T06:20:28.45334Z,128,3.210276
ethicsburg.gov,ethicsburg.gov,https://www.ethicsburg.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,True,True,True,True,True,False,,2018-04-28T06:20:25.743888Z,2018-04-28T06:20:28.945162Z,3.201274,3d436fe7-4aac-11e8-a230-854ac8d8947c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:20:25.750094Z,2018-04-28T06:20:28.937207Z,128,3.187113
evergladesrestoration.gov,evergladesrestoration.gov,https://evergladesrestoration.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:19:45.01369Z,2018-04-28T06:19:48.283593Z,3.269903,24fc884b-4aac-11e8-92af-fd9c1a7272a1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:19:45.023561Z,2018-04-28T06:19:48.278997Z,128,3.255436
everify.gov,everify.gov,https://everify.gov,True,True,https://www.e-verify.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:58.530595Z,2018-04-28T06:18:00.82716Z,2.296565,e5845c73-4aab-11e8-a297-613fe65a3de3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:17:58.541578Z,2018-04-28T06:18:00.822182Z,128,2.280604
everykidinapark.gov,everykidinapark.gov,https://everykidinapark.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:23:03.473555Z,2018-04-28T06:23:05.399857Z,1.926302,9b471fda-4aac-11e8-a0a5-bbed8a3056e9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:23:03.533918Z,2018-04-28T06:23:05.395799Z,128,1.861881
everytrycounts.gov,everytrycounts.gov,http://everytrycounts.gov,True,True,https://smokefree.gov/everytrycounts/,True,False,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,True,True,True,True,True,False,,2018-04-28T06:17:00.184702Z,2018-04-28T06:17:02.048947Z,1.864245,c2bd9eb8-4aab-11e8-9ab2-f76d6f0ed8e2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]709c65aa99b741ecae8ef53b549ed97f,2018-04-28T06:17:00.195954Z,2018-04-28T06:17:02.044872Z,128,1.848918
evus.gov,evus.gov,https://www.evus.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:58.910811Z,2018-04-28T06:18:01.463169Z,2.552358,e5be7fd8-4aab-11e8-9a52-6fa434fa89d6,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:17:58.921518Z,2018-04-28T06:18:01.459016Z,128,2.537498
execsec.gov,execsec.gov,https://www.execsec.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:25:36.654089Z,2018-04-28T06:25:38.882958Z,2.228869,f6948926-4aac-11e8-870d-fda3fd326ca2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:25:36.663103Z,2018-04-28T06:25:38.878451Z,128,2.215348
exim.gov,exim.gov,http://www.exim.gov,True,True,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:21:52.817549Z,2018-04-28T06:21:54.585681Z,1.768132,7129b8e0-4aac-11e8-9145-f90aee4ff191,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:21:52.810633Z,2018-04-28T06:21:54.548087Z,128,1.737454
exploretsp.gov,exploretsp.gov,http://exploretsp.gov,True,True,https://www.tsp.gov/index.html,True,False,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:22:34.054595Z,2018-04-28T06:22:36.291537Z,2.236942,89bdd57b-4aac-11e8-a9e0-55ccc198ebdf,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:22:34.063711Z,2018-04-28T06:22:36.287371Z,128,2.223660
export.gov,export.gov,https://www.export.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:13:29.380729Z,2018-04-28T06:13:32.271627Z,2.890898,45175480-4aab-11e8-ad6a-9122e59bfa1e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:13:29.391409Z,2018-04-28T06:13:32.254072Z,128,2.862663
eyenote.gov,eyenote.gov,https://eyenote.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:26.186379Z,2018-04-28T06:20:28.299881Z,2.113502,3d86936b-4aac-11e8-9ecb-693af5a12922,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:20:26.194957Z,2018-04-28T06:20:28.295038Z,128,2.100081
faa.gov,faa.gov,https://www.faa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:01.007256Z,2018-04-28T06:21:02.565096Z,1.557840,52484b9f-4aac-11e8-ab37-bd12f7b269a0,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:21:01.037338Z,2018-04-28T06:21:02.559377Z,128,1.522039
faasafety.gov,faasafety.gov,https://www.faasafety.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:01.703961Z,2018-04-28T06:21:04.541737Z,2.837776,52b27f0b-4aac-11e8-b065-1dc981743d7f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]33c46ffa90814dc2b1bf8c708dfb0586,2018-04-28T06:21:01.697571Z,2018-04-28T06:21:04.480871Z,128,2.783300
faca.gov,faca.gov,https://faca.gov,True,True,https://www.gsa.gov/policy-regulations/policy/federal-advisory-committee-act-faca-management-overview,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains;,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:23:03.540598Z,2018-04-28T06:23:11.598964Z,8.058366,9b51320c-4aac-11e8-8746-0bb1c5a9b76e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]00b3e2a6d0ef43358bed07710ef787df,2018-04-28T06:23:03.554178Z,2018-04-28T06:23:11.593699Z,128,8.039521
facadatabase.gov,facadatabase.gov,https://facadatabase.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:23:03.827988Z,2018-04-28T06:23:05.540784Z,1.712796,9b7d23ab-4aac-11e8-9e0b-ff3f21344810,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:23:03.842153Z,2018-04-28T06:23:05.479078Z,128,1.636925
fafsa.gov,fafsa.gov,https://fafsa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:15:04.807262Z,2018-04-28T06:15:07.258954Z,2.451692,7df855f5-4aab-11e8-ad1c-f516829f0ca3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e73c8e9b80074f9990592f2805eeb552,2018-04-28T06:15:04.820764Z,2018-04-28T06:15:07.252665Z,128,2.431901
fai.gov,fai.gov,https://www.fai.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:05.126315Z,2018-04-28T06:23:12.120589Z,6.994274,9c4332c7-4aac-11e8-8120-27fb3890a46c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:23:05.135423Z,2018-04-28T06:23:12.116268Z,128,6.980845
famep.gov,famep.gov,http://famep.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False,False,,2018-04-28T06:21:17.129681Z,2018-04-28T06:21:18.182681Z,1.053000,5be42a2e-4aac-11e8-ac79-23c4d78e9d99,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:21:17.139553Z,2018-04-28T06:21:18.17836Z,128,1.038807
fan.gov,fan.gov,https://www.fan.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:19:24.906373Z,2018-04-28T06:19:32.17311Z,7.266737,19004b97-4aac-11e8-b70b-4d15a433e5ef,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b5f18b420bda4cfd84b9ab799676f93d,2018-04-28T06:19:24.979065Z,2018-04-28T06:19:32.168701Z,128,7.189636
fapiis.gov,fapiis.gov,https://www.fapiis.gov,True,False,,False,True,True,True,True,False,False,False,True,max-age=34070400; includeSubDomains,34070400,True,False,False,False,False,False,False,True,False,,2018-04-28T06:23:05.346657Z,2018-04-28T06:23:10.67569Z,5.329033,9c64eb6d-4aac-11e8-afc4-85a9cf198920,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c164357d87144506bbe643c7d7608c49,2018-04-28T06:23:05.35489Z,2018-04-28T06:23:10.668541Z,128,5.313651
faq.gov,faq.gov,https://faq.gov,True,True,https://www.usa.gov/contact-by-topic,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:23:05.442954Z,2018-04-28T06:23:08.361687Z,2.918733,9c739155-4aac-11e8-81ee-b7fbe6f8ec63,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]db232b4c8d3b42c68001723785aa8ffc,2018-04-28T06:23:05.452693Z,2018-04-28T06:23:08.357432Z,128,2.904739
fara.gov,fara.gov,https://www.fara.gov,True,True,https://www.justice.gov/nsd-fara,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:18:38.745748Z,2018-04-28T06:18:42.104478Z,3.358730,fd7cd6b9-4aab-11e8-81fa-051b915998a1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:18:38.756053Z,2018-04-28T06:18:42.10054Z,128,3.344487
farmers.gov,farmers.gov,https://www.farmers.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,True,True,True,True,True,False,,2018-04-28T06:25:36.91785Z,2018-04-28T06:25:39.36231Z,2.444460,f6bcd241-4aac-11e8-a8b7-5546fb73dbdc,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9a787bd0a0cc48ed89cc91dbdaced975,2018-04-28T06:25:36.927641Z,2018-04-28T06:25:39.357434Z,128,2.429793
fasab.gov,fasab.gov,http://fasab.gov,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:27:47.026511Z,2018-04-28T06:27:48.561382Z,1.534871,4449e14e-4aad-11e8-ada3-5d202ae663ae,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:27:47.037952Z,2018-04-28T06:27:48.556375Z,128,1.518423
fatherhood.gov,fatherhood.gov,https://www.fatherhood.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True,False,,2018-04-28T06:17:00.50488Z,2018-04-28T06:17:13.857178Z,13.352298,c2ee72ea-4aab-11e8-a7d4-d59b1dbad18f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:17:00.511626Z,2018-04-28T06:17:13.849567Z,128,13.337941
fbi.gov,fbi.gov,https://www.fbi.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:18:39.407686Z,2018-04-28T06:18:42.782528Z,3.374842,fde1d9f9-4aab-11e8-8eca-c57a1c933515,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b5f18b420bda4cfd84b9ab799676f93d,2018-04-28T06:18:39.422689Z,2018-04-28T06:18:42.758979Z,128,3.336290
fbiic.gov,fbiic.gov,https://www.fbiic.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:22:18.361325Z,2018-04-28T06:22:20.298213Z,1.936888,80636daf-4aac-11e8-9f6a-af7bd0615a84,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:22:18.372567Z,2018-04-28T06:22:20.293863Z,128,1.921296
fbijobs.gov,fbijobs.gov,https://fbijobs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:18:39.667466Z,2018-04-28T06:18:42.372875Z,2.705409,fe095edf-4aab-11e8-b2fe-6d1fe81e87ce,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:18:39.679055Z,2018-04-28T06:18:42.366471Z,128,2.687416
fbo.gov,fbo.gov,https://www.fbo.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:05.584245Z,2018-04-28T06:23:07.318471Z,1.734226,9c8915aa-4aac-11e8-99cc-79abe70b2678,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:23:05.597342Z,2018-04-28T06:23:07.314219Z,128,1.716877
fca.gov,fca.gov,https://fca.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:52.943302Z,2018-04-28T06:21:54.58465Z,1.641348,713db5a8-4aac-11e8-b0a7-ebf969525dd7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:21:52.95984Z,2018-04-28T06:21:54.565277Z,128,1.605437
fcc.gov,fcc.gov,https://www.fcc.gov,True,False,,True,True,False,False,False,False,False,False,True,"max-age=31536000; includeSubDomains, max-age=31536000",31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:54.693637Z,2018-04-28T06:21:56.59968Z,1.906043,72482142-4aac-11e8-bcdd-e32ee4a9202e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:54.707165Z,2018-04-28T06:21:56.594498Z,128,1.887333
fccuniversity.gov,fccuniversity.gov,http://fccuniversity.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:21:56.644669Z,2018-04-28T06:21:57.697745Z,1.053076,7371ad00-4aac-11e8-bce5-2b31eb6af6f1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:56.653971Z,2018-04-28T06:21:57.693376Z,128,1.039405
fcg.gov,fcg.gov,https://www.fcg.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:45.564153Z,2018-04-28T06:19:47.657966Z,2.093813,25507496-4aac-11e8-ac75-9936e5725a61,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:19:45.575415Z,2018-04-28T06:19:47.653995Z,128,2.078580
fcic.gov,fcic.gov,http://fcic.gov,True,True,https://cybercemetery.unt.edu/archive/fcic/20110310172443/http://fcic.gov/,True,False,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:23:54.863391Z,2018-04-28T06:23:59.974513Z,5.111122,b9e8770b-4aac-11e8-a2fa-3fa713b139e4,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:23:54.857254Z,2018-04-28T06:23:59.951164Z,128,5.093910
fcsic.gov,fcsic.gov,https://www.fcsic.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:21:52.98492Z,2018-04-28T06:21:56.764863Z,3.779943,71435ab4-4aac-11e8-bf91-ffbb41b35398,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]aae9eb90617e4a8e93e02eda9fa4dac3,2018-04-28T06:21:52.997237Z,2018-04-28T06:21:56.720649Z,128,3.723412
fda.gov,fda.gov,https://www.fda.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:02.093307Z,2018-04-28T06:17:03.400804Z,1.307497,c3e0e990-4aab-11e8-8548-d9423dbbab4b,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]1cc6f3ec5d344f48a0666eb01071a327,2018-04-28T06:17:02.113162Z,2018-04-28T06:17:03.394211Z,128,1.281049
fdic.gov,fdic.gov,https://www.fdic.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:22:03.287777Z,2018-04-28T06:22:05.483742Z,2.195965,77675138-4aac-11e8-bacb-291b2ec1f541,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:22:03.278865Z,2018-04-28T06:22:05.45923Z,128,2.180365
fdicconnect.gov,fdicconnect.gov,https://www.fdicconnect.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:22:05.528282Z,2018-04-28T06:22:27.760752Z,22.232470,78bd4460-4aac-11e8-831b-090098236e66,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:22:05.521424Z,2018-04-28T06:22:27.720717Z,128,22.199293
