Domain,Base Domain,Scanned Hostname,Scanned Port,STARTTLS SMTP,SSLv2,SSLv3,TLSv1.0,TLSv1.1,TLSv1.2,TLSv1.3,Any Forward Secrecy,All Forward Secrecy,Weakest DH Group Size,Any RC4,All RC4,Any 3DES,Key Type,Key Length,Signature Algorithm,SHA-1 in Served Chain,SHA-1 in Constructed Chain,Not Before,Not After,Highest Served Issuer,Highest Constructed Issuer,Asserts EV,Trusted for EV,EV Trusted OIDs,EV Trusted Browsers,Is Symantec Cert,Symantec Distrust Date,Errors,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
sdr.gov,sdr.gov,www.sdr.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-01-30T00:00:00,2019-02-28T12:00:00,Starfield Class 2 Certification Authority,Amazon Root CA 1,False,False,,,False,,,,2018-04-28T06:30:20.870229Z,2018-04-28T06:30:24.567125Z,3.696896,9ffc74cc-4aad-11e8-aee1-1b320acca85c,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:30:20.881689Z,2018-04-28T06:30:24.562501Z,256,3.680812
search.gov,search.gov,search.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,4096,sha256,False,False,2018-03-26T20:21:07,2018-06-24T20:21:07,DST Root CA X3,DST Root CA X3,False,False,,,False,,,,2018-04-28T06:36:24.643285Z,2018-04-28T06:36:28.522513Z,3.879228,78cfd00b-4aae-11e8-80a9-3b744da7276d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]c1d97120766c4d448211278b249ddd54,2018-04-28T06:36:24.656621Z,2018-04-28T06:36:28.519199Z,256,3.862578
sec.gov,sec.gov,www.sec.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-04-19T00:00:00,2019-02-26T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:37:17.291047Z,2018-04-28T06:37:21.407132Z,4.116085,983141e8-4aae-11e8-adc0-3bdbcdb8bad1,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:37:17.324793Z,2018-04-28T06:37:21.388311Z,256,4.063518
secretservice.gov,secretservice.gov,www.secretservice.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-28T00:00:00,2018-08-10T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:32:13.454851Z,2018-04-28T06:32:17.810447Z,4.355596,e31769a9-4aad-11e8-8321-0d756b1ede6b,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f3fbcde3afbc44468f50ce1169776567,2018-04-28T06:32:13.462882Z,2018-04-28T06:32:17.786103Z,256,4.323221
section108.gov,section108.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:17.78127Z,2018-04-28T06:38:17.798189Z,0.016919,bc3f25e5-4aae-11e8-8a86-45127048dc96,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:38:17.793915Z,2018-04-28T06:38:17.793987Z,256,0.000072
section508.gov,section508.gov,section508.gov,443,False,False,False,True,True,True,False,True,False,521,False,False,False,RSA,2048,sha256,False,False,2017-08-02T00:00:00,2018-08-07T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:36:26.576766Z,2018-04-28T06:36:33.50648Z,6.929714,79f6ea5f-4aae-11e8-88eb-c7f586e3b9f1,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:36:26.596673Z,2018-04-28T06:36:33.50172Z,256,6.905047
securitytestfan.gov,securitytestfan.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:33:20.606799Z,2018-04-28T06:33:20.62329Z,0.016491,0b1dfee8-4aae-11e8-a72b-f12c48211ef8,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:33:20.616298Z,2018-04-28T06:33:20.616375Z,256,0.000077
seguridadconsumidor.gov,seguridadconsumidor.gov,seguridadconsumidor.gov,443,False,False,False,True,True,True,False,True,True,256,False,False,False,RSA,2048,sha256,True,False,2018-02-15T19:07:01,2019-09-04T14:31:39,Go Daddy Class 2 Certification Authority,Go Daddy Root Certificate Authority - G2,False,False,,,False,,,,2018-04-28T06:29:52.827743Z,2018-04-28T06:29:57.231119Z,4.403376,8f456f57-4aad-11e8-b2fe-6d1fe81e87ce,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]8220d2a28cd34aadb4dfe8982d70263e,2018-04-28T06:29:52.84086Z,2018-04-28T06:29:57.189166Z,256,4.348306
segurosocial.gov,segurosocial.gov,segurosocial.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-08-16T00:00:00,2019-08-21T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:37:19.63432Z,2018-04-28T06:37:23.361611Z,3.727291,9996ec86-4aae-11e8-b681-0be66f871e12,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:37:19.677039Z,2018-04-28T06:37:23.328095Z,256,3.651056
selectagents.gov,selectagents.gov,www.selectagents.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2018-02-08T00:00:00,2019-02-05T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:31:55.889725Z,2018-04-28T06:32:00.570774Z,4.681049,d89f5b63-4aad-11e8-8cc1-e7f886282ec3,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:31:55.905449Z,2018-04-28T06:32:00.56677Z,256,4.661321
selectusa.gov,selectusa.gov,www.selectusa.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,True,RSA,2048,sha256,False,,2016-05-27T14:30:45,2019-05-27T15:00:43,Entrust Certification Authority - L1K,,False,False,,,False,,,,2018-04-28T06:30:21.144141Z,2018-04-28T06:30:26.124858Z,4.980717,a02643f6-4aad-11e8-8979-0d84ddde7bb7,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:30:21.158774Z,2018-04-28T06:30:26.119581Z,256,4.960807
sen.gov,sen.gov,sen.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-04-11T00:00:00,2019-05-02T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:38:25.202251Z,2018-04-28T06:38:29.109691Z,3.907440,c0aba79a-4aae-11e8-8e99-43462567a4bf,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:38:25.216382Z,2018-04-28T06:38:29.105769Z,256,3.889387
senate.gov,senate.gov,www.senate.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-04-11T00:00:00,2019-05-02T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:38:25.421747Z,2018-04-28T06:38:29.480142Z,4.058395,c0cd394c-4aae-11e8-9a17-f5d8fae36c9c,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:38:25.430697Z,2018-04-28T06:38:29.456924Z,256,4.026227
senatecalendar.gov,senatecalendar.gov,senatecalendar.gov,443,False,False,False,False,True,True,False,True,True,256,False,False,False,RSA,2048,sha256,False,False,2018-01-29T00:00:00,2019-01-30T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:38:11.367953Z,2018-04-28T06:38:15.266929Z,3.898976,b86cc190-4aae-11e8-b5ff-012779610ca7,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:38:11.380318Z,2018-04-28T06:38:15.261649Z,256,3.881331
seniorcorps.gov,seniorcorps.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:29:55.707031Z,2018-04-28T06:29:55.722189Z,0.015158,90fce3c8-4aad-11e8-a5a4-7b4da34cecc8,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:29:55.71789Z,2018-04-28T06:29:55.717954Z,256,0.000064
sentinel.gov,sentinel.gov,sentinel.gov,443,False,False,False,True,True,True,False,True,True,256,False,False,False,RSA,2048,sha256,True,False,2017-07-10T00:00:00,2018-09-05T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:35:48.851957Z,2018-04-28T06:35:52.430495Z,3.578538,637a62e7-4aae-11e8-a235-4bc944fea6db,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:35:48.865457Z,2018-04-28T06:35:52.426865Z,256,3.561408
serve.gov,serve.gov,serve.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-02-06T00:00:00,2019-02-12T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:29:55.723039Z,2018-04-28T06:30:07.756568Z,12.033529,90ff2cc3-4aad-11e8-b012-334998af0607,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]ca72691e1f504ad89a43c9cd77acf4c9,2018-04-28T06:29:55.733243Z,2018-04-28T06:30:07.752047Z,256,12.018804
service.gov,service.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:29:56.094366Z,2018-04-28T06:29:56.110741Z,0.016375,9137f0a2-4aad-11e8-9fc2-e994487d493d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f3fbcde3afbc44468f50ce1169776567,2018-04-28T06:29:56.103178Z,2018-04-28T06:29:56.103269Z,256,0.000091
servicemembers.gov,servicemembers.gov,servicemembers.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha1,True,,2015-05-19T17:54:22,2020-05-17T17:54:22,localhost.localdomain,,False,False,,,False,,,,2018-04-28T06:32:59.528877Z,2018-04-28T06:33:03.310425Z,3.781548,fe8de664-4aad-11e8-b895-35fc88f9ef7a,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:32:59.544661Z,2018-04-28T06:33:03.307325Z,256,3.762664
sftool.gov,sftool.gov,sftool.gov,443,False,False,False,False,True,True,False,True,False,521,False,False,False,RSA,2048,sha256,False,False,2017-12-28T00:00:00,2019-02-21T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:36:27.363002Z,2018-04-28T06:36:33.563881Z,6.200879,7a6ed9c1-4aae-11e8-a09d-37ca8aa89a2f,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:36:27.3718Z,2018-04-28T06:36:33.558729Z,256,6.186929
sharetheroadsafely.gov,sharetheroadsafely.gov,sharetheroadsafely.gov,443,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connectivity not established.,,2018-04-28T06:34:53.8409Z,2018-04-28T06:34:53.97737Z,0.136470,42b1233c-4aae-11e8-a29e-b927aefec5e7,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:34:53.855558Z,2018-04-28T06:34:53.973211Z,256,0.117653
sierrawild.gov,sierrawild.gov,www.sierrawild.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-02-12T14:15:26,2018-05-13T14:15:26,DST Root CA X3,DST Root CA X3,False,False,,,False,,,,2018-04-28T06:34:03.262113Z,2018-04-28T06:34:08.378794Z,5.116681,248ac8bc-4aae-11e8-acd0-697161ab4cbc,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:34:03.27346Z,2018-04-28T06:34:08.374328Z,256,5.100868
sigtarp.gov,sigtarp.gov,www.sigtarp.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-02-28T00:00:00,2019-02-18T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:34:37.150843Z,2018-04-28T06:34:41.411362Z,4.260519,38bdd56f-4aae-11e8-8b4f-9f80492da4be,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:34:37.184798Z,2018-04-28T06:34:41.407718Z,256,4.222920
siteidiq.gov,siteidiq.gov,www.siteidiq.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,,2016-12-07T04:31:00,2018-12-07T04:31:00,Go Daddy Root Certificate Authority - G2,,False,False,,,False,,,,2018-04-28T06:30:35.576044Z,2018-04-28T06:30:39.447064Z,3.871020,a8c0435f-4aad-11e8-ae53-c1311aa7bd5d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:30:35.586901Z,2018-04-28T06:30:39.442106Z,256,3.855205
sji.gov,sji.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:37:21.428236Z,2018-04-28T06:37:21.445842Z,0.017606,9aa85c69-4aae-11e8-b36f-bb858ac9f86f,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:37:21.441454Z,2018-04-28T06:37:21.441513Z,256,0.000059
slgs.gov,slgs.gov,slgs.gov,443,False,False,False,False,False,True,False,True,True,256,False,False,False,RSA,2048,sha256,False,False,2016-11-30T20:27:40,2019-11-30T20:57:37,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:34:37.442444Z,2018-04-28T06:34:41.178662Z,3.736218,38ea3ce9-4aae-11e8-9641-1df3fb45fd54,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:34:37.473335Z,2018-04-28T06:34:41.174136Z,256,3.700801
smart.gov,smart.gov,smart.gov,443,False,False,False,False,False,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2017-12-11T00:00:00,2018-12-12T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:33:00.668839Z,2018-04-28T06:33:10.640479Z,9.971640,ff3bd9ab-4aad-11e8-acd0-697161ab4cbc,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:33:00.696921Z,2018-04-28T06:33:10.620076Z,256,9.923155
smartcheck.gov,smartcheck.gov,smartcheck.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-04-18T13:02:25,2020-06-18T13:32:23,Entrust Root Certification Authority - G2,Entrust Root Certification Authority - G2,True,True,2.16.840.1.114028.10.1.2,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:29:44.650141Z,2018-04-28T06:29:48.287011Z,3.636870,8a65b912-4aad-11e8-b38d-219fff526c3b,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:29:44.662692Z,2018-04-28T06:29:48.282189Z,256,3.619497
smarterskies.gov,smarterskies.gov,www.smarterskies.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-08T00:00:00,2018-11-25T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:34:53.978719Z,2018-04-28T06:34:58.239557Z,4.260838,42c56dc6-4aae-11e8-a916-63fcd50ff363,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:34:53.987986Z,2018-04-28T06:34:58.235176Z,256,4.247190
smartgrid.gov,smartgrid.gov,www.smartgrid.gov,443,False,False,False,True,True,True,False,True,False,256,True,False,False,RSA,2048,sha256,False,False,2018-03-19T00:00:00,2019-04-19T12:00:00,Starfield Class 2 Certification Authority,Amazon Root CA 1,False,False,,,False,,,,2018-04-28T06:31:14.798128Z,2018-04-28T06:31:25.178341Z,10.380213,c0215ed7-4aad-11e8-a58d-914fcb37ddfa,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:31:14.816191Z,2018-04-28T06:31:25.173692Z,256,10.357501
smokefree.gov,smokefree.gov,smokefree.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-11-20T00:00:00,2018-11-28T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:31:56.099926Z,2018-04-28T06:32:00.079456Z,3.979530,d8bf6688-4aad-11e8-8e64-c3d21f149c57,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:31:56.108688Z,2018-04-28T06:32:00.075086Z,256,3.966398
smokeybear.gov,smokeybear.gov,smokeybear.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2017-03-21T14:27:04,2019-03-21T14:57:03,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:37:46.410518Z,2018-04-28T06:37:51.093272Z,4.682754,a98c9e26-4aae-11e8-a454-99bfe0a7d075,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:37:46.417619Z,2018-04-28T06:37:51.08566Z,256,4.668041
snap.gov,snap.gov,snap.gov,443,False,False,False,False,False,True,False,False,False,,False,False,False,RSA,2048,sha256,True,False,2017-10-19T23:28:00,2018-11-28T21:12:00,Go Daddy Class 2 Certification Authority,Go Daddy Root Certificate Authority - G2,False,False,,,False,,,,2018-04-28T06:34:03.309383Z,2018-04-28T06:34:09.590342Z,6.280959,2491f3fe-4aae-11e8-b6ce-2b47e4a8af7f,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]ca72691e1f504ad89a43c9cd77acf4c9,2018-04-28T06:34:03.321293Z,2018-04-28T06:34:09.58596Z,256,6.264667
sns.gov,sns.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:31:15.572446Z,2018-04-28T06:31:15.590884Z,0.018438,c0977914-4aad-11e8-b24d-cfbe8020271d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:31:15.58296Z,2018-04-28T06:31:15.583046Z,256,0.000086
socialsecurity.gov,socialsecurity.gov,socialsecurity.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-08-16T00:00:00,2019-08-21T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:37:19.641611Z,2018-04-28T06:37:23.15199Z,3.510379,9997d6bd-4aae-11e8-aa00-3df25192a8bb,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:37:19.647077Z,2018-04-28T06:37:23.144654Z,256,3.497577
solardecathlon.gov,solardecathlon.gov,www.solardecathlon.gov,443,False,False,False,False,False,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,,2017-12-21T14:14:18,2018-12-21T14:44:17,Entrust Root Certification Authority - G2,,False,False,,,False,,,,2018-04-28T06:31:15.591718Z,2018-04-28T06:31:19.171185Z,3.579467,c09a37b0-4aad-11e8-acb2-01978c55e0e1,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:31:15.601329Z,2018-04-28T06:31:19.167384Z,256,3.566055
spaceweather.gov,spaceweather.gov,www.spaceweather.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-02-15T00:00:00,2019-03-15T12:00:00,Starfield Class 2 Certification Authority,Amazon Root CA 1,False,False,,,False,,,,2018-04-28T06:30:22.05118Z,2018-04-28T06:30:25.929924Z,3.878744,a0b0aa0a-4aad-11e8-8e16-63e92e59a9f5,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:30:22.084761Z,2018-04-28T06:30:25.926987Z,256,3.842226
speaker.gov,speaker.gov,www.speaker.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-20T00:00:00,2019-03-20T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:38:26.813429Z,2018-04-28T06:38:30.612328Z,3.798899,c1a1a06c-4aae-11e8-b062-69f7c189563d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]ca72691e1f504ad89a43c9cd77acf4c9,2018-04-28T06:38:26.824714Z,2018-04-28T06:38:30.607565Z,256,3.782851
spectrum.gov,spectrum.gov,spectrum.gov,443,False,False,False,True,True,True,False,False,False,,False,False,True,RSA,2048,sha256,True,False,2016-12-14T00:00:00,2020-02-20T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,False,False,,,False,,,,2018-04-28T06:30:22.143755Z,2018-04-28T06:30:25.782482Z,3.638727,a0beda83-4aad-11e8-ac58-9b21cbec602a,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:30:22.156641Z,2018-04-28T06:30:25.777902Z,256,3.621261
srs.gov,srs.gov,www.srs.gov,443,False,False,False,False,False,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,,2017-11-03T16:59:42,2020-11-03T17:29:40,Entrust Root Certification Authority - G2,,False,False,,,False,,,,2018-04-28T06:31:15.849292Z,2018-04-28T06:31:19.846266Z,3.996974,c0c19621-4aad-11e8-9654-b7e76999e5c3,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:31:15.859825Z,2018-04-28T06:31:19.841501Z,256,3.981676
ssa.gov,ssa.gov,www.ssa.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-08-16T00:00:00,2019-08-21T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,True,True,2.16.840.1.114412.2.1,"Mozilla, Google, Microsoft, Apple",False,,,,2018-04-28T06:37:21.387317Z,2018-04-28T06:37:25.127362Z,3.740045,9aa242a3-4aae-11e8-a701-41305344c652,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:37:21.397996Z,2018-04-28T06:37:25.122454Z,256,3.724458
ssab.gov,ssab.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:37:21.407995Z,2018-04-28T06:37:21.466652Z,0.058657,9aac0652-4aae-11e8-b117-474805c2f255,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:37:21.462817Z,2018-04-28T06:37:21.462885Z,256,0.000068
sss.gov,sss.gov,www.sss.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,True,RSA,4096,sha256,False,False,2018-03-22T20:41:25,2020-06-21T21:11:23,Entrust Root Certification Authority - G2,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:37:17.366404Z,2018-04-28T06:37:21.427328Z,4.060924,983cb417-4aae-11e8-b29f-79245a5f67be,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:37:17.374914Z,2018-04-28T06:37:21.42283Z,256,4.047916
standards.gov,standards.gov,standards.gov,443,False,False,False,False,False,True,False,True,False,384,False,False,False,RSA,2048,sha256,False,False,2017-10-17T00:00:00,2020-10-20T23:59:59,VeriSign Class 3 Public Primary Certification Authority - G5,VeriSign Class 3 Public Primary Certification Authority - G5,False,False,,,True,SEPTEMBER_2018,,,2018-04-28T06:30:22.759106Z,2018-04-28T06:30:26.900089Z,4.140983,a11cb1e9-4aad-11e8-be1a-e3f89ab3a339,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:30:22.773761Z,2018-04-28T06:30:26.895683Z,256,4.121922
state.gov,state.gov,www.state.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-10-27T00:00:00,2018-12-19T23:59:59,GeoTrust Global CA,GeoTrust Global CA,False,False,,,True,SEPTEMBER_2018,,,2018-04-28T06:33:20.624137Z,2018-04-28T06:33:25.213541Z,4.589404,0b2096b0-4aae-11e8-b642-69feed72dfc2,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:33:20.633249Z,2018-04-28T06:33:25.205703Z,256,4.572454
