Domain,Details,Entity,Live?,Redirect?,HTTPS?,Force HTTPS?,HSTS?,HSTS Header
northdakota.gov,State/Local Govt,Non-Federal Agency,true,nd.gov,false,false,false,
northhampton-nh.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
northmiamifl.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
northuniontownship-pa.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
noscamnc.gov,State/Local Govt,Non-Federal Agency,true,ncdoj.gov,false,false,false,
nv.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nvcourts.gov,State/Local Govt,Non-Federal Agency,true,supreme.nvcourts.gov,false,false,false,
nvdpspub.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nvease.gov,State/Local Govt,Non-Federal Agency,true,nvsos.gov,false,false,false,
nvggms.gov,State/Local Govt,Non-Federal Agency,true,www.nevadatreasurer.gov,false,false,false,
nvprepaid.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
nvsexoffenders.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nvsilverflume.gov,State/Local Govt,Non-Federal Agency,true,,true,true,false,
nvsos.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
ny.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
nyalert.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
nyassembly.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nyc-ny.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
nyc.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
nycourthelp.gov,State/Local Govt,Non-Federal Agency,true,nycourts.gov,false,false,false,
nycourts.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nygovoffice.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
nyhallofgovernors.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
nyhealth.gov,State/Local Govt,Non-Federal Agency,true,www.health.ny.gov,false,false,false,
nyhousingsearch.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nyjuror.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nyopenforbusiness.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nypa.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nyprepare.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nyscanals.gov,State/Local Govt,Non-Federal Agency,false,canals.ny.gov,false,false,false,
nysdhcr.gov,State/Local Govt,Non-Federal Agency,true,www.nyshcr.org,false,false,false,
nysdot.gov,State/Local Govt,Non-Federal Agency,true,www.dot.ny.gov,false,false,false,
nysed.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nysenate.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nystart.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nystax.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
nysthruway.gov,State/Local Govt,Non-Federal Agency,false,thruway.ny.gov,false,false,false,
ocfodc.gov,State/Local Govt,Non-Federal Agency,true,cfo.dc.gov,false,false,false,
ocpr.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
odessa-tx.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ogallala-ne.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oh.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohio.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohioagriculture.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohioambassador.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohioanalytics.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohioattorneygeneral.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohioauditor.gov,State/Local Govt,Non-Federal Agency,true,,true,true,false,
ohiobmv.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiobonds.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiocenterfornursing.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiocourtofclaims.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiocourts.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
ohiodnr.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohioheretohelp.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiohouse.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiohousinglocator.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiojobs.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiojudicialcenter.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiolivestockcarestandards.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiolivestockcarestandardsboard.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiomeansaccessibility.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiomeansjobs.gov,State/Local Govt,Non-Federal Agency,true,ohiomeansjobs.com,false,false,false,
ohiomeanstraining.gov,State/Local Govt,Non-Federal Agency,false,ohiomeanstraining.com,false,false,false,
ohiomeansveteransjobs.gov,State/Local Govt,Non-Federal Agency,true,career-advice.monster.com,false,false,false,
ohionosmokelaw.gov,State/Local Govt,Non-Federal Agency,true,www.odh.ohio.gov,false,false,false,
ohiopmp.gov,State/Local Govt,Non-Federal Agency,true,,true,true,false,
ohiored.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohioresponds.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiosafeid.gov,State/Local Govt,Non-Federal Agency,true,bmv.ohio.gov,false,false,false,
ohiosecretaryofstate.gov,State/Local Govt,Non-Federal Agency,true,www.sos.state.oh.us,false,false,false,
ohiosenate.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiosupremecourt.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiotalentready.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiotaxamnesty.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiothirdfrontier.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiotpes.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ohiotrails.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiotreasurer.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiovaluesveterans.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiovaluesvets.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiovet.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohioveteranshome.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiovethof.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiovets.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ohiovetshof.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ok.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
okc.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
okdhs.gov,State/Local Govt,Non-Federal Agency,true,okdhs.org,false,false,false,
okdrs.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
okgeosurvey1.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
okhouse.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oklahoma.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oklatourism.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oklegislature.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oksenate.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
olatheks.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
oldlyme-ct.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
olympia-wa.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
olympiawa.gov,State/Local Govt,Non-Federal Agency,true,m.olympiawa.gov,false,false,false,
onestopflorida.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
onslowcountync.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
opc-dc.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
opelika-al.gov,State/Local Govt,Non-Federal Agency,true,www.opelika.org,false,false,false,
open-dc.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
openohio.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
or-medicaid.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
or.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
orange-ct.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
orclimatechange.gov,State/Local Govt,Non-Federal Agency,true,www.oregon.gov,false,false,false,
oregon.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
oregonattorneygeneral.gov,State/Local Govt,Non-Federal Agency,true,www.doj.state.or.us,false,false,false,
oregonbenefitsonline.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonbudget.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonchildsupport.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonconsumer.gov,State/Local Govt,Non-Federal Agency,true,www.doj.state.or.us,false,false,false,
oregonforestry.gov,State/Local Govt,Non-Federal Agency,true,www.oregon.gov,false,false,false,
oregonhealthcare.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonhealthykids.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonhomeownersupport.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonlegislature.gov,State/Local Govt,Non-Federal Agency,true,,true,true,true,max-age=7776000; includeSubDomains
oregonmetro.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonrx.gov,State/Local Govt,Non-Federal Agency,true,www.oregon.gov,false,false,false,
oregonstudentaid.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
oregonusf.gov,State/Local Govt,Non-Federal Agency,true,www.oregon.gov,false,false,false,
oregonvotes.gov,State/Local Govt,Non-Federal Agency,true,sos.oregon.gov,false,false,false,
orhealthcare.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ose-ct.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
otaywater.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
outdoornebraska.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
overlandparkks.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
oxford-ct.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pa.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
paacpammmi.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
pacificflyway.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pacificwa.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
padillabay.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pahouse.gov,State/Local Govt,Non-Federal Agency,true,www.house.state.pa.us,false,false,false,
painvest.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
palmbeachcountytaxcollector-fl.gov,State/Local Govt,Non-Federal Agency,true,www.pbctax.com,false,false,false,
paloalto-ca.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
panynj.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
paopenforbusiness.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
partnersforhealthtn.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pasen.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pasenate.gov,State/Local Govt,Non-Federal Agency,true,www.pasen.gov,false,false,false,
patreasury.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
paulding.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pay4collegearizona.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
peachtreecornersga.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pembinacountynd.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pennsylvania.gov,State/Local Govt,Non-Federal Agency,true,www.pccd.pa.gov,false,false,false,
peoriaaz.gov,State/Local Govt,Non-Federal Agency,true,peoriaaz.gov,true,false,false,
pequotlakes-mn.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
performanceohio.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
perry-ga.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
perry-wi.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
phoenix.gov,State/Local Govt,Non-Federal Agency,true,,true,true,false,
piermont-ny.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pilotpointak.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pinecrest-fl.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pinellascounty-fl.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
pinellascountyfl.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
pinetoplakesideaz.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
plainville-ct.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
plano.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
plattsburg-mo.gov,State/Local Govt,Non-Federal Agency,true,plattsburgmo.com,false,false,false,
poconopa.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pomfretct.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
portage-mi.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
portagemi.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
portsmouthva.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
poynette-wi.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pr.gov,State/Local Govt,Non-Federal Agency,true,www2.pr.gov,false,false,false,
preventhaiaz.gov,State/Local Govt,Non-Federal Agency,true,azdhs.gov,false,false,false,
princegeorgecountyva.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
provincetown-ma.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
publicnotice-ohio.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
puertorico.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
pulaskicountyva.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
pullman-wa.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
putnamcountytn.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
qaaz.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
qualityfirstaz.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
ramapo-ny.gov,State/Local Govt,Non-Federal Agency,true,www.ramapo.org,false,false,false,
randolphmaine.gov,State/Local Govt,Non-Federal Agency,true,www.randolphmaine.org,false,false,false,
readyalabama.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
readynh.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
readyvirginia.gov,State/Local Govt,Non-Federal Agency,true,www.vaemergency.gov,false,false,false,
readywv.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
recycleohio.gov,State/Local Govt,Non-Federal Agency,true,epa.ohio.gov,false,false,false,
redding-ca.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
redistrictingflorida.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
reedsburgwi.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
registertovotenv.gov,State/Local Govt,Non-Federal Agency,false,nvsos.gov,false,false,false,
relayutah.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
reno.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
rentonwa.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
rhodeisland.gov,State/Local Govt,Non-Federal Agency,true,www.ri.gov,false,false,false,
ri.gov,State/Local Govt,Non-Federal Agency,true,,true,false,false,
rialtoca.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
richlandms.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
ridesharewi.gov,State/Local Govt,Non-Federal Agency,true,dot.wisconsin.gov,false,false,false,
ridesharewisconsin.gov,State/Local Govt,Non-Federal Agency,true,dot.wisconsin.gov,false,false,false,
rivertonwy.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
roanokecounty-va.gov,State/Local Govt,Non-Federal Agency,false,,false,false,false,
roanokecountyva.gov,State/Local Govt,Non-Federal Agency,true,,false,false,false,
