Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
hudapps2.hud.gov,hud.gov,http://hudapps2.hud.gov,True,False,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,True,False,True
entp.hud.gov,hud.gov,http://entp.hud.gov,True,False,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,True,False,True
esnaps.hud.gov,hud.gov,http://esnaps.hud.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
portal.hud.gov,hud.gov,https://portal.hud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,True,True,True
ask.hrsa.gov,hrsa.gov,http://ask.hrsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ntacc.bhpr.hrsa.gov,hrsa.gov,http://ntacc.bhpr.hrsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sfgis.hud.gov,hud.gov,http://sfgis.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
portalapps.hud.gov,hud.gov,https://portalapps.hud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,True,True,True
ptp.hud.gov,hud.gov,http://ptp.hud.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
webtrendscs.hud.gov,hud.gov,http://webtrendscs.hud.gov,True,True,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
webcast.hud.gov,hud.gov,https://webcast.hud.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
tbitac.hrsa.gov,hrsa.gov,http://tbitac.hrsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
hudapps.hud.gov,hud.gov,http://hudapps.hud.gov,True,False,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,True,False,True
members.iawg.gov,iawg.gov,https://members.iawg.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
pic.hud.gov,hud.gov,http://pic.hud.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
ibb7.ibb.gov,ibb.gov,http://ibb7.ibb.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ibb7-2.ibb.gov,ibb.gov,http://ibb7-2.ibb.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
monitor.ibb.gov,ibb.gov,http://monitor.ibb.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
complaint.ic3.gov,ic3.gov,https://complaint.ic3.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
mail.ibwc.gov,ibwc.gov,http://mail.ibwc.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
lnshhq05w.hud.gov,hud.gov,http://lnshhq05w.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
mf.hud.gov,hud.gov,http://mf.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
m.ice.gov,ice.gov,https://m.ice.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
info.idmanagement.gov,idmanagement.gov,http://info.idmanagement.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
egov.ice.gov,ice.gov,http://egov.ice.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
alaska.ihs.gov,ihs.gov,http://www.alaska.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
careers.ihs.gov,ihs.gov,http://www.careers.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
csc.ihs.gov,ihs.gov,http://www.csc.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dental.ihs.gov,ihs.gov,http://www.dental.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dehs.ihs.gov,ihs.gov,http://www.dehs.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dentist.ihs.gov,ihs.gov,http://www.dentist.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
des.ihs.gov,ihs.gov,http://www.des.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dfo.ihs.gov,ihs.gov,http://www.dfo.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dfpc.ihs.gov,ihs.gov,http://www.dfpc.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
doh.ihs.gov,ihs.gov,http://www.doh.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
diabetes.ihs.gov,ihs.gov,http://www.diabetes.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dsfc.ihs.gov,ihs.gov,http://www.dsfc.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
www-domino.hud.gov,hud.gov,http://www-domino.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
stopbullyingnow.hrsa.gov,hrsa.gov,http://stopbullyingnow.hrsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
eeo.ihs.gov,ihs.gov,http://www.eeo.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ehsc.ihs.gov,ihs.gov,http://www.ehsc.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
forum.ihs.gov,ihs.gov,http://forum.ihs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
www-domino4.hud.gov,hud.gov,http://www-domino4.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
facilops.ihs.gov,ihs.gov,https://facilops.ihs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
www-domino5.hud.gov,hud.gov,http://www-domino5.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
grants.ihs.gov,ihs.gov,http://www.grants.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
hso.ihs.gov,ihs.gov,http://www.hso.ihs.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
isa.ihs.gov,ihs.gov,http://www.isa.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
info.ihs.gov,ihs.gov,http://info.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
listserv.ihs.gov,ihs.gov,https://listserv.ihs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
mail.ihs.gov,ihs.gov,https://mail.ihs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
loanrepayment.ihs.gov,ihs.gov,http://www.loanrepayment.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ndw.ihs.gov,ihs.gov,http://www.ndw.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oehe.ihs.gov,ihs.gov,http://www.oehe.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
locator.ice.gov,ice.gov,http://locator.ice.gov,True,False,,True,False,True,True,False,False,False,True,max-age=16070400; includeSubDomains,16070400,True,False,False,False,False,False,False
mapapp.ihs.gov,ihs.gov,https://mapapp.ihs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
opheng.ihs.gov,ihs.gov,http://www.opheng.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
pharmacyissues.ihs.gov,ihs.gov,http://www.pharmacyissues.ihs.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
pharmacy.ihs.gov,ihs.gov,http://www.pharmacy.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
physicians.ihs.gov,ihs.gov,http://www.physicians.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
scholarship.ihs.gov,ihs.gov,http://www.scholarship.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
transam.ihs.gov,ihs.gov,http://www.transam.ihs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
securedata.ihs.gov,ihs.gov,https://securedata.ihs.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
blog.imls.gov,imls.gov,http://blog.imls.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
ar.inel.gov,inel.gov,https://ar.inel.gov,True,True,https://ar.icp.doe.gov/,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
hqrnsp01.ihs.gov,ihs.gov,http://hqrnsp01.ihs.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
avt.inel.gov,inel.gov,http://avt.inel.gov,True,True,https://avt.inl.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
hqansp02.ihs.gov,ihs.gov,http://hqansp02.ihs.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
fastweb.inel.gov,inel.gov,http://fastweb.inel.gov,True,True,https://fastweb.inl.gov/,True,False,False,True,False,False,False,False,,,False,False,False,False,True,True,False
partner.hud.gov,hud.gov,http://partner.hud.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
education.inel.gov,inel.gov,http://education.inel.gov,True,True,https://inlrecruiting.inl.gov/psp/hprd91r/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_CE.GBL?FolderPath=PORTAL_ROOT_OBJECT.HC_HRS_CE_GBL2,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False
gsa.inel.gov,inel.gov,http://gsa.inel.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
mapep.inel.gov,inel.gov,http://mapep.inel.gov,True,True,https://mapep.inl.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
stateprograms.imls.gov,imls.gov,http://stateprograms.imls.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
newsdesk.inel.gov,inel.gov,http://newsdesk.inel.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
nmed.inel.gov,inel.gov,http://nmed.inel.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
grandcanyonairspace.iat.gov,iat.gov,http://grandcanyonairspace.iat.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
hq2apps.ihs.gov,ihs.gov,http://hq2apps.ihs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
hq1apps.ihs.gov,ihs.gov,http://hq1apps.ihs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nrcoe.inel.gov,inel.gov,http://nrcoe.inel.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
